,SupplyChainId,Category,SubCategory,ProductId,ProductName,Description,Price,Quantity,ShippingCost,DeliveryTime,SellerId,SellerName,SellerCountry,SellerRating,SellerFeedback,OrderNumber,OrderId,OrderStatus,OrderDate,CustomerId
161,133,Appliances,Camping,118,Printer,50 inch LED 4K Ultra HD TV,599.0,3,5,1,167,James Doe,Canada,4.7,90,9,12364,Cancelled,2020-07-20,361
162,137,Electronics,Small Appliances,104,Waffle Maker,Pepsi 12 Pack,150.0,4,6,2,170,Emily Doe,Germany,4.9,75,2,12358,Returned,2020-07-23,349
163,137,Office,Running Shoes,109,Jeans,HP Color LaserJet Printer,90.0,2,8,2,166,Isabella Doe,Spain,4.9,80,17,12352,Shipped,2020-07-21,358
164,140,Electronics,Phones,117,Tent,Cuisinart Belgian Waffle Maker,80.0,4,5,1,170,Ava Doe,Canada,4.9,98,11,12346,Returned,2020-07-22,362
165,127,Automotive,Running Shoes,108,Drill,Nike Pegasus 36 Running Shoes,599.0,2,6,1,160,William Doe,Spain,4.9,95,11,12346,Cancelled,2020-07-22,361
166,124,Clothing,Bottoms,116,Foundation,Dewalt 18 Volt Drill,80.0,4,5,3,157,Oliver Doe,Italy,4.9,90,20,12350,Cancelled,2020-07-23,347
167,138,Shoes,Beverages,105,Printer,Pepsi 12 Pack,25.0,4,6,3,167,Emily Doe,Spain,4.9,95,11,12353,Cancelled,2020-07-21,355
168,131,Books,Office Supplies,104,Nike Pegasus,Pepsi 12 Pack,90.0,4,6,1,164,Olivia Doe,US,4.8,90,9,12354,Delivered,2020-07-21,347
169,141,Jewelry,Tools,109,Protein Powder,Spiderman Action Figure,35.0,2,10,3,160,John Doe,Israel,4.9,98,1,12362,Cancelled,2020-07-20,355
170,137,Automotive,Office Supplies,119,Drill,90 Degree By Reflex Yoga Pants,45.0,3,5,3,168,William Doe,Italy,4.9,90,12,12347,Cancelled,2020-07-20,353
171,141,Health,Living Room,107,Nike Pegasus,Optimum Nutrition Protein Powder,15.0,2,6,1,170,John Doe,Germany,4.9,90,2,12352,Cancelled,2020-07-20,362
172,134,Kitchen,Board Games,110,Spiderman,Coleman 4 Person Tent,5.99,1,5,1,160,Emma Doe,China,4.9,98,5,12357,Delivered,2020-07-22,351
173,123,Sports,Fiction,120,Foundation,HP Color LaserJet Printer,50.0,3,6,2,163,Oliver Doe,Spain,4.7,80,17,12363,Delivered,2020-07-20,359
174,142,Appliances,Bottoms,119,Printer,90 Degree By Reflex Yoga Pants,799.0,2,8,3,174,Jack Doe,Spain,4.9,80,16,12349,Delivered,2020-07-23,360
175,126,Shoes,Office Supplies,120,Sofa,Ashley Furniture Sofa,25.0,1,15,1,174,David Doe,US,4.9,90,19,12358,Delivered,2020-07-22,363
176,140,Kitchen,Action Figures,116,Diamond Necklace,HP Color LaserJet Printer,19.0,1,6,2,173,Emma Doe,Germany,4.9,90,3,12350,Delivered,2020-07-20,347
177,136,Electronics,Living Room,111,Barbie,1 Carat Diamond Necklace,25.0,3,5,1,162,David Doe,Germany,4.9,95,7,12358,Returned,2020-07-21,353
178,131,Grocery,Small Appliances,117,Sofa,Keurig K-Cup Coffee Maker,150.0,4,15,3,160,Jack Doe,Brazil,4.8,98,15,12346,Cancelled,2020-07-23,355
179,137,Grocery,Running Shoes,115,Coffee Maker,Harry Potter and the Sorcerer's Stone,90.0,1,5,1,168,John Doe,Russia,4.9,95,16,12353,Shipped,2020-07-21,361
180,137,Toys,Fiction,108,Sofa,Keurig K-Cup Coffee Maker,599.0,2,10,1,159,Tom Doe,Russia,4.9,95,4,12356,Delivered,2020-07-22,355
181,130,Grocery,Office Supplies,116,Harry Potter,90 Degree By Reflex Yoga Pants,2199.0,1,10,3,162,Mia Doe,Australia,4.9,90,8,12362,Cancelled,2020-07-21,345
182,130,Sports,Televisions,107,Tent,Loreal True Match Foundation,150.0,2,5,3,167,Noah Doe,Japan,4.8,90,6,12354,Returned,2020-07-22,355
183,132,Automotive,Small Appliances,115,iPhone 11,90 Degree By Reflex Yoga Pants,35.0,3,10,3,165,James Doe,Mexico,4.9,90,2,12346,Returned,2020-07-23,359
184,142,Health,Televisions,109,Nike Pegasus,Keurig K-Cup Coffee Maker,19.99,4,8,3,171,David Doe,South Africa,4.9,85,16,12359,Delivered,2020-07-22,352
185,135,Office,Living Room,101,Drill,Levis 511 Slim Fit Jeans,599.0,2,7,2,170,Isabella Doe,Japan,4.9,80,13,12355,Delivered,2020-07-22,358
186,124,Furniture,Camping,117,Coffee Maker,Nike Pegasus 36 Running Shoes,80.0,2,10,2,168,Elizabeth Doe,Japan,4.9,95,16,12348,Cancelled,2020-07-22,357
187,141,Outdoors,Running Shoes,114,Yoga Pants,Barbie Dreamhouse Playset,120.0,4,5,1,171,William Doe,Brazil,4.9,80,9,12360,Cancelled,2020-07-22,358
188,128,Toys,Fiction,107,Protein Powder,Cuisinart Belgian Waffle Maker,799.0,2,5,2,176,David Doe,France,4.9,95,10,12345,Shipped,2020-07-23,347
189,132,Beauty,Athletic Wear,114,Monopoly,Ashley Furniture Sofa,35.0,4,5,1,161,Emma Doe,Canada,4.9,75,9,12352,Returned,2020-07-20,349
190,126,Health,Small Appliances,106,Protein Powder,Harry Potter and the Sorcerer's Stone,400.0,4,10,2,168,Sophia Doe,Russia,4.9,90,11,12347,Delivered,2020-07-20,351
191,130,Kitchen,Necklaces,113,Yoga Pants,1 Carat Diamond Necklace,25.0,3,5,1,163,Oliver Doe,Mexico,4.9,80,8,12345,Cancelled,2020-07-21,347
192,139,Beauty,Small Appliances,114,Waffle Maker,Barbie Dreamhouse Playset,5.99,2,10,1,159,Sophia Doe,China,4.9,90,3,12355,Cancelled,2020-07-22,355
193,142,Electronics,Appliances,103,Drill,Nike Pegasus 36 Running Shoes,35.0,3,10,1,160,James Doe,Germany,4.8,98,7,12363,Cancelled,2020-07-20,363
194,135,Toys,Living Room,114,Tires,Keurig K-Cup Coffee Maker,599.0,1,5,2,169,Oliver Doe,Brazil,4.9,90,15,12363,Delivered,2020-07-22,364
195,138,Electronics,Action Figures,117,Soda,Keurig K-Cup Coffee Maker,599.0,2,6,2,176,Noah Doe,France,4.9,85,6,12361,Shipped,2020-07-21,362
196,128,Home Improvement,Office Supplies,111,Waffle Maker,Michelin Primacy Tires,99.99,2,5,3,176,Emma Doe,Italy,4.9,90,19,12357,Shipped,2020-07-21,350
197,131,Games,Dolls,106,Drill,Loreal True Match Foundation,25.0,2,8,2,171,Emily Doe,India,4.9,95,7,12364,Cancelled,2020-07-23,363
198,125,Kitchen,Dolls,114,Monopoly,Optimum Nutrition Protein Powder,45.0,2,5,1,173,Mia Doe,Brazil,4.9,95,19,12361,Cancelled,2020-07-21,359
199,130,Beauty,Living Room,103,Yoga Pants,Spiderman Action Figure,599.0,4,5,2,168,Emma Doe,Germany,4.9,75,8,12354,Delivered,2020-07-20,359
200,134,Toys,Dolls,119,Jeans,Hasbro Monopoly Game,50.0,3,7,3,166,James Doe,South Africa,4.9,90,17,12360,Cancelled,2020-07-20,356
201,142,Appliances,Camping,103,Barbie,Harry Potter and the Sorcerer's Stone,100.0,1,8,2,162,Oliver Doe,Brazil,4.9,80,16,12349,Shipped,2020-07-21,361
202,129,Beauty,Makeup,103,Sofa,Loreal True Match Foundation,400.0,1,8,3,169,David Doe,Australia,4.8,80,1,12352,Cancelled,2020-07-20,358
203,126,Electronics,Living Room,117,Harry Potter,Coleman 4 Person Tent,5.99,1,7,1,157,Sarah Doe,Korea,4.9,90,16,12350,Delivered,2020-07-23,347
204,123,Sports,Board Games,105,Nike Pegasus,Michelin Primacy Tires,5.99,2,7,2,164,Jane Doe,South Africa,4.8,75,9,12356,Cancelled,2020-07-20,364
205,131,Electronics,Tools,102,Soda,Dewalt 18 Volt Drill,150.0,1,6,2,164,Jack Doe,Korea,4.9,90,19,12362,Cancelled,2020-07-23,345
206,123,Office,Makeup,104,Coffee Maker,Cuisinart Belgian Waffle Maker,25.0,3,7,2,169,Jack Doe,Spain,4.9,90,6,12346,Delivered,2020-07-20,350
207,134,Automotive,Action Figures,118,Waffle Maker,Loreal True Match Foundation,5.99,4,5,3,162,James Doe,US,4.9,95,5,12356,Returned,2020-07-23,360
208,128,Beauty,Beverages,107,Yoga Pants,Pepsi 12 Pack,25.0,3,7,1,157,Mark Doe,China,4.8,85,17,12348,Cancelled,2020-07-22,353
209,131,Health,Living Room,112,Harry Potter,Michelin Primacy Tires,19.99,2,7,3,175,David Doe,India,4.8,80,3,12358,Delivered,2020-07-22,350
210,129,Toys,Appliances,115,iPhone 11,Loreal True Match Foundation,100.0,3,8,2,168,Jane Doe,Canada,4.9,90,15,12354,Delivered,2020-07-22,357
211,129,Toys,Parts,119,Sofa,Optimum Nutrition Protein Powder,11.99,2,8,1,157,John Doe,Italy,4.9,95,20,12363,Cancelled,2020-07-20,359
212,137,Clothing,Supplements,119,Barbie,Apple iPhone 11 64GB,80.0,1,10,3,167,Elizabeth Doe,Germany,4.7,95,10,12349,Delivered,2020-07-22,348
213,137,Toys,Dolls,104,Protein Powder,Harry Potter and the Sorcerer's Stone,799.0,1,8,3,168,Noah Doe,Israel,4.9,85,18,12346,Cancelled,2020-07-21,354
214,136,Sports,Necklaces,104,Spiderman,50 inch LED 4K Ultra HD TV,150.0,3,8,1,159,Olivia Doe,Japan,4.9,75,7,12363,Returned,2020-07-23,361
215,126,Games,Small Appliances,104,Drill,Optimum Nutrition Protein Powder,35.0,2,10,2,162,Oliver Doe,France,4.9,85,20,12346,Returned,2020-07-20,355
216,142,Clothing,Bottoms,117,Drill,Keurig K-Cup Coffee Maker,799.0,2,8,3,172,Emily Doe,Korea,4.8,90,11,12355,Cancelled,2020-07-23,356
217,136,Clothing,Tools,116,Sofa,Apple iPhone 11 64GB,19.99,3,5,3,171,James Doe,Russia,4.9,85,3,12358,Shipped,2020-07-22,364
218,126,Kitchen,Board Games,118,iPhone 11,Ashley Furniture Sofa,25.0,4,5,2,157,Elizabeth Doe,France,4.9,75,7,12361,Shipped,2020-07-21,356
219,125,Clothing,Living Room,101,Tires,1 Carat Diamond Necklace,100.0,3,6,2,176,Noah Doe,Korea,4.9,90,18,12345,Returned,2020-07-22,350
220,123,Home Improvement,Parts,107,Yoga Pants,Coleman 4 Person Tent,150.0,1,6,3,168,Jane Doe,Germany,4.9,75,1,12361,Shipped,2020-07-23,349
221,125,Electronics,Televisions,105,Harry Potter,Pepsi 12 Pack,599.0,2,7,2,171,James Doe,Germany,4.9,80,14,12354,Returned,2020-07-20,348
222,136,Automotive,Dolls,109,Soda,Spiderman Action Figure,15.0,4,10,1,159,Emma Doe,South Africa,4.9,85,15,12358,Shipped,2020-07-23,356
223,129,Shoes,Necklaces,104,Harry Potter,Coleman 4 Person Tent,19.0,3,10,3,172,Mark Doe,Indonesia,4.8,90,2,12346,Delivered,2020-07-21,350
224,139,Grocery,Dolls,120,iPhone 11,Spiderman Action Figure,50.0,3,5,1,176,William Doe,South Africa,4.8,85,7,12348,Returned,2020-07-23,347
225,138,Health,Supplements,116,Coffee Maker,Hasbro Monopoly Game,90.0,1,6,3,167,Sophia Doe,Indonesia,4.9,80,8,12364,Returned,2020-07-21,346
226,140,Home Improvement,Tools,114,Printer,Dewalt 18 Volt Drill,11.99,2,10,2,166,Sarah Doe,US,4.9,85,7,12356,Returned,2020-07-21,362
227,126,Toys,Living Room,114,Tires,Ashley Furniture Sofa,100.0,4,10,3,175,Sarah Doe,Canada,4.9,90,8,12352,Cancelled,2020-07-20,362
228,129,Furniture,Dolls,106,Tires,Coleman 4 Person Tent,100.0,2,15,3,167,Mia Doe,France,4.9,85,19,12360,Cancelled,2020-07-20,345
229,128,Kitchen,Tools,101,Diamond Necklace,Apple iPhone 11 64GB,120.0,2,7,1,174,James Doe,Italy,4.9,98,7,12353,Cancelled,2020-07-23,363
230,124,Toys,Dolls,109,Jeans,Barbie Dreamhouse Playset,120.0,2,7,2,158,Ava Doe,India,4.9,90,14,12348,Cancelled,2020-07-22,346
231,126,Home Improvement,Living Room,119,Printer,Ashley Furniture Sofa,599.0,3,6,3,166,Olivia Doe,Spain,4.9,95,20,12357,Shipped,2020-07-20,363
232,125,Jewelry,Running Shoes,113,Printer,Hasbro Monopoly Game,25.0,3,6,2,175,Tom Doe,US,4.9,90,11,12346,Delivered,2020-07-20,363
233,126,Health,Athletic Wear,119,Sofa,Keurig K-Cup Coffee Maker,15.0,3,15,3,165,Jane Doe,Mexico,4.9,85,2,12352,Cancelled,2020-07-20,349
234,127,Sports,Phones,102,Monopoly,Nike Pegasus 36 Running Shoes,11.99,3,7,2,157,James Doe,Israel,4.9,75,5,12353,Delivered,2020-07-20,346
235,129,Furniture,Phones,120,Spiderman,Ashley Furniture Sofa,19.0,4,5,2,164,Emma Doe,China,4.8,75,16,12356,Shipped,2020-07-22,345
236,140,Home Improvement,Fiction,119,Tent,Loreal True Match Foundation,50.0,3,6,3,168,Sophia Doe,Italy,4.9,90,18,12352,Delivered,2020-07-23,355
237,126,Automotive,Dolls,111,Monopoly,90 Degree By Reflex Yoga Pants,599.0,2,6,2,161,Emma Doe,South Africa,4.9,80,11,12358,Cancelled,2020-07-23,352
238,132,Beauty,Tools,113,Barbie,1 Carat Diamond Necklace,99.99,1,6,2,162,David Doe,Israel,4.8,95,18,12363,Cancelled,2020-07-21,363
239,139,Appliances,Makeup,103,Sony Bravia,Spiderman Action Figure,120.0,2,10,2,159,James Doe,Brazil,4.9,95,9,12363,Returned,2020-07-22,356
240,129,Appliances,Board Games,118,Spiderman,Apple iPhone 11 64GB,50.0,4,5,3,162,Mark Doe,France,4.9,90,4,12349,Shipped,2020-07-22,348
241,139,Games,Living Room,101,Harry Potter,90 Degree By Reflex Yoga Pants,120.0,2,6,3,159,Isabella Doe,France,4.8,90,9,12354,Cancelled,2020-07-21,347
242,124,Books,Board Games,104,Monopoly,1 Carat Diamond Necklace,599.0,2,5,3,164,William Doe,Italy,4.9,90,4,12361,Cancelled,2020-07-23,348
243,124,Toys,Running Shoes,101,Spiderman,Michelin Primacy Tires,11.99,1,7,3,162,William Doe,Russia,4.9,90,16,12345,Returned,2020-07-20,361
244,133,Automotive,Small Appliances,106,Coffee Maker,Apple iPhone 11 64GB,150.0,1,15,2,164,Jack Doe,Brazil,4.7,85,18,12346,Delivered,2020-07-20,359
245,139,Sports,Bottoms,120,Sofa,Levis 511 Slim Fit Jeans,5.99,4,7,2,162,Oliver Doe,Germany,4.9,95,5,12360,Shipped,2020-07-21,357
246,130,Electronics,Running Shoes,120,Yoga Pants,Nike Pegasus 36 Running Shoes,50.0,3,10,1,165,Jane Doe,Russia,4.8,95,19,12359,Returned,2020-07-21,349
247,125,Office,Phones,106,Coffee Maker,Dewalt 18 Volt Drill,99.99,1,7,3,162,Tom Doe,South Africa,4.7,90,14,12364,Returned,2020-07-22,353
248,128,Electronics,Running Shoes,111,Tires,Cuisinart Belgian Waffle Maker,25.0,2,6,1,169,Emma Doe,Mexico,4.9,95,12,12359,Cancelled,2020-07-20,349
249,136,Appliances,Parts,109,Diamond Necklace,Loreal True Match Foundation,25.0,2,7,1,160,Oliver Doe,Germany,4.8,95,18,12351,Cancelled,2020-07-20,357
250,141,Shoes,Fiction,112,Printer,Optimum Nutrition Protein Powder,45.0,1,5,2,171,William Doe,Russia,4.9,75,20,12349,Cancelled,2020-07-20,347
251,125,Clothing,Athletic Wear,107,Sofa,90 Degree By Reflex Yoga Pants,80.0,4,6,2,157,David Doe,Canada,4.8,80,4,12359,Cancelled,2020-07-23,345
252,124,Shoes,Athletic Wear,107,Tires,Michelin Primacy Tires,5.99,2,5,1,162,Mark Doe,Australia,4.9,98,11,12360,Cancelled,2020-07-20,362
253,136,Books,Board Games,108,Soda,50 inch LED 4K Ultra HD TV,599.0,1,7,2,161,William Doe,Brazil,4.7,85,1,12364,Shipped,2020-07-22,354
254,138,Toys,Action Figures,104,iPhone 11,Dewalt 18 Volt Drill,45.0,1,5,1,157,Jane Doe,Germany,4.9,95,14,12353,Shipped,2020-07-21,356
255,135,Automotive,Appliances,109,Tent,Levis 511 Slim Fit Jeans,15.0,1,6,3,170,Olivia Doe,Germany,4.9,90,20,12346,Delivered,2020-07-21,364
256,123,Automotive,Necklaces,111,Soda,Nike Pegasus 36 Running Shoes,90.0,4,6,1,167,Oliver Doe,Spain,4.9,90,9,12346,Delivered,2020-07-22,352
257,136,Electronics,Board Games,119,Jeans,Hasbro Monopoly Game,11.99,2,8,3,170,David Doe,Spain,4.8,85,18,12354,Cancelled,2020-07-21,355
258,132,Appliances,Televisions,118,Nike Pegasus,50 inch LED 4K Ultra HD TV,150.0,4,6,1,172,David Doe,Mexico,4.7,75,11,12350,Returned,2020-07-21,351
259,135,Books,Tools,120,Diamond Necklace,Barbie Dreamhouse Playset,99.99,2,5,2,162,Mia Doe,Russia,4.9,90,12,12362,Delivered,2020-07-21,346
260,133,Clothing,Parts,110,Jeans,1 Carat Diamond Necklace,150.0,2,8,3,169,Oliver Doe,Italy,4.9,90,3,12353,Cancelled,2020-07-20,350
261,132,Sports,Televisions,113,Waffle Maker,50 inch LED 4K Ultra HD TV,799.0,3,10,3,176,John Doe,Mexico,4.9,75,16,12347,Cancelled,2020-07-20,352
262,130,Automotive,Action Figures,109,Tires,Levis 511 Slim Fit Jeans,35.0,4,8,3,162,Ava Doe,South Africa,4.9,75,3,12356,Shipped,2020-07-23,353
263,132,Jewelry,Athletic Wear,118,Nike Pegasus,50 inch LED 4K Ultra HD TV,400.0,3,6,2,173,Noah Doe,Germany,4.9,80,5,12351,Shipped,2020-07-21,352
264,123,Grocery,Office Supplies,114,Drill,Optimum Nutrition Protein Powder,15.0,4,7,2,158,Isabella Doe,Korea,4.9,75,9,12345,Delivered,2020-07-23,360
265,142,Toys,Televisions,112,Nike Pegasus,Spiderman Action Figure,45.0,1,10,2,162,James Doe,Germany,4.9,80,6,12351,Returned,2020-07-21,362
266,142,Furniture,Supplements,109,Barbie,Keurig K-Cup Coffee Maker,25.0,1,15,3,166,Elizabeth Doe,Japan,4.9,75,4,12347,Cancelled,2020-07-23,352
267,126,Appliances,Action Figures,116,Yoga Pants,HP Color LaserJet Printer,50.0,2,5,2,172,Emily Doe,UK,4.9,80,3,12363,Cancelled,2020-07-21,359
268,142,Grocery,Dolls,102,Barbie,50 inch LED 4K Ultra HD TV,35.0,3,8,3,175,Olivia Doe,Korea,4.9,80,16,12347,Returned,2020-07-21,345
269,131,Electronics,Necklaces,109,Harry Potter,Pepsi 12 Pack,90.0,3,6,3,170,Ava Doe,US,4.9,75,2,12349,Delivered,2020-07-21,348
270,139,Toys,Small Appliances,106,Spiderman,Barbie Dreamhouse Playset,35.0,2,6,3,162,Noah Doe,Indonesia,4.9,98,14,12349,Cancelled,2020-07-23,345
271,126,Toys,Tools,103,Foundation,Pepsi 12 Pack,5.99,2,5,2,163,Jane Doe,Russia,4.9,75,7,12362,Delivered,2020-07-22,351
272,127,Office,Parts,114,Jeans,Levis 511 Slim Fit Jeans,99.99,1,6,1,159,Ava Doe,Canada,4.9,80,13,12351,Delivered,2020-07-22,359
273,136,Automotive,Athletic Wear,103,Jeans,Pepsi 12 Pack,50.0,2,10,2,173,William Doe,Australia,4.7,85,3,12361,Shipped,2020-07-22,359
274,124,Games,Office Supplies,105,Drill,Loreal True Match Foundation,50.0,3,6,2,175,Sophia Doe,Canada,4.9,98,16,12345,Delivered,2020-07-22,349
275,128,Games,Parts,105,Printer,Coleman 4 Person Tent,120.0,3,5,3,174,John Doe,China,4.9,90,9,12357,Cancelled,2020-07-22,360
276,130,Toys,Parts,101,Tent,Spiderman Action Figure,25.0,2,7,3,171,Olivia Doe,Canada,4.8,90,6,12358,Shipped,2020-07-20,358
277,141,Furniture,Televisions,117,Harry Potter,Coleman 4 Person Tent,150.0,3,6,3,175,Emma Doe,China,4.9,85,19,12355,Cancelled,2020-07-22,360
278,126,Grocery,Running Shoes,117,Barbie,Nike Pegasus 36 Running Shoes,400.0,2,5,2,158,Ava Doe,Russia,4.9,80,13,12348,Returned,2020-07-23,349
279,138,Clothing,Necklaces,108,Spiderman,Coleman 4 Person Tent,150.0,4,7,1,161,Jack Doe,Canada,4.9,80,13,12354,Delivered,2020-07-20,346
280,133,Sports,Tools,117,Drill,Keurig K-Cup Coffee Maker,99.99,1,5,2,157,David Doe,Spain,4.9,80,8,12346,Cancelled,2020-07-20,351
281,136,Furniture,Dolls,112,Waffle Maker,50 inch LED 4K Ultra HD TV,25.0,2,5,1,170,Emma Doe,US,4.9,85,17,12360,Cancelled,2020-07-23,358
282,138,Clothing,Board Games,116,Drill,Dewalt 18 Volt Drill,799.0,1,5,1,176,Jack Doe,Korea,4.9,98,9,12353,Delivered,2020-07-23,364
283,125,Clothing,Bottoms,113,Monopoly,Nike Pegasus 36 Running Shoes,5.99,3,10,2,159,Jane Doe,Spain,4.9,80,9,12354,Delivered,2020-07-23,363
284,126,Outdoors,Supplements,114,Diamond Necklace,Ashley Furniture Sofa,799.0,1,8,2,157,Tom Doe,Australia,4.8,90,19,12351,Cancelled,2020-07-22,355
285,137,Office,Appliances,110,Yoga Pants,90 Degree By Reflex Yoga Pants,25.0,1,5,2,174,Jane Doe,Indonesia,4.9,90,3,12349,Returned,2020-07-22,346
286,129,Furniture,Action Figures,104,Nike Pegasus,Pepsi 12 Pack,11.99,4,7,1,163,David Doe,Italy,4.7,90,12,12363,Delivered,2020-07-20,350
287,137,Books,Small Appliances,117,Tires,Dewalt 18 Volt Drill,120.0,3,5,1,159,Sarah Doe,Russia,4.7,90,7,12355,Cancelled,2020-07-21,363
288,141,Sports,Supplements,113,Barbie,Ashley Furniture Sofa,150.0,3,6,1,160,John Doe,Australia,4.9,75,15,12353,Returned,2020-07-23,357
289,129,Outdoors,Athletic Wear,107,Soda,Loreal True Match Foundation,99.99,4,10,3,171,Oliver Doe,Australia,4.9,95,4,12351,Cancelled,2020-07-21,361
290,130,Clothing,Televisions,110,Foundation,Coleman 4 Person Tent,25.0,4,7,2,167,Jane Doe,UK,4.9,95,16,12357,Delivered,2020-07-23,364
291,129,Books,Beverages,115,Diamond Necklace,Harry Potter and the Sorcerer's Stone,599.0,2,10,2,161,Jane Doe,Korea,4.9,75,3,12347,Delivered,2020-07-23,358
292,123,Appliances,Bottoms,109,Soda,Michelin Primacy Tires,11.99,3,8,1,162,Tom Doe,Spain,4.8,95,13,12364,Cancelled,2020-07-21,349
293,129,Outdoors,Parts,103,iPhone 11,Barbie Dreamhouse Playset,35.0,1,8,2,176,Sophia Doe,Japan,4.8,85,12,12359,Cancelled,2020-07-21,357
294,137,Toys,Office Supplies,118,Protein Powder,50 inch LED 4K Ultra HD TV,5.99,4,15,1,173,David Doe,Australia,4.9,75,11,12354,Shipped,2020-07-21,362
295,134,Home Improvement,Phones,114,Drill,Nike Pegasus 36 Running Shoes,45.0,2,8,1,165,Elizabeth Doe,UK,4.9,80,17,12358,Cancelled,2020-07-21,359
296,126,Grocery,Board Games,105,Jeans,Dewalt 18 Volt Drill,99.99,4,8,2,167,Tom Doe,UK,4.9,98,6,12358,Shipped,2020-07-21,360
297,139,Sports,Camping,106,Jeans,Cuisinart Belgian Waffle Maker,599.0,2,7,2,174,William Doe,India,4.9,98,16,12346,Cancelled,2020-07-20,356
298,138,Electronics,Beverages,105,Harry Potter,Keurig K-Cup Coffee Maker,400.0,1,5,1,164,Ava Doe,US,4.9,95,17,12349,Delivered,2020-07-21,359
299,136,Toys,Camping,104,Drill,Pepsi 12 Pack,5.99,4,7,2,173,William Doe,Canada,4.7,85,4,12358,Shipped,2020-07-23,357
300,135,Clothing,Beverages,114,Sofa,Spiderman Action Figure,90.0,2,5,1,158,Isabella Doe,Canada,4.9,95,18,12350,Returned,2020-07-20,346
301,131,Beauty,Appliances,111,Soda,Michelin Primacy Tires,99.99,4,7,1,174,Sophia Doe,Mexico,4.9,85,18,12353,Cancelled,2020-07-20,347
302,126,Kitchen,Fiction,107,Barbie,Michelin Primacy Tires,799.0,3,15,1,171,Mark Doe,Japan,4.9,75,15,12351,Delivered,2020-07-22,364
303,124,Furniture,Action Figures,103,Diamond Necklace,Ashley Furniture Sofa,5.99,1,5,3,170,William Doe,Indonesia,4.8,95,11,12361,Returned,2020-07-21,363
304,132,Electronics,Makeup,115,Sony Bravia,Coleman 4 Person Tent,19.99,3,6,1,168,Isabella Doe,US,4.8,95,12,12350,Cancelled,2020-07-23,345
305,139,Office,Necklaces,102,Tent,Apple iPhone 11 64GB,99.99,3,5,1,176,Jack Doe,Spain,4.8,75,3,12355,Shipped,2020-07-22,352
306,134,Outdoors,Televisions,106,Spiderman,Barbie Dreamhouse Playset,25.0,1,5,1,168,James Doe,UK,4.9,95,3,12354,Cancelled,2020-07-20,357
307,137,Automotive,Phones,105,Printer,50 inch LED 4K Ultra HD TV,15.0,1,7,3,173,Mark Doe,Germany,4.9,90,9,12363,Delivered,2020-07-20,358
308,127,Sports,Beverages,108,Monopoly,50 inch LED 4K Ultra HD TV,599.0,1,5,2,158,James Doe,Mexico,4.9,90,17,12348,Returned,2020-07-22,354
309,126,Kitchen,Camping,101,Sofa,Hasbro Monopoly Game,599.0,4,6,2,164,Ava Doe,Italy,4.8,98,8,12360,Cancelled,2020-07-23,345
310,123,Kitchen,Makeup,106,Monopoly,Pepsi 12 Pack,5.99,2,7,2,160,Emily Doe,Korea,4.9,95,10,12347,Returned,2020-07-21,350
311,135,Jewelry,Camping,119,Yoga Pants,Levis 511 Slim Fit Jeans,400.0,1,10,2,162,Mark Doe,Mexico,4.9,85,17,12358,Cancelled,2020-07-21,358
312,132,Jewelry,Tools,113,Foundation,Dewalt 18 Volt Drill,11.99,3,8,2,166,James Doe,Mexico,4.9,75,13,12364,Delivered,2020-07-23,348
313,126,Books,Small Appliances,108,Diamond Necklace,Pepsi 12 Pack,150.0,1,10,2,169,James Doe,Canada,4.7,95,2,12355,Cancelled,2020-07-23,353
314,131,Books,Televisions,116,Sony Bravia,Michelin Primacy Tires,45.0,2,10,2,172,Mia Doe,Germany,4.9,95,19,12358,Cancelled,2020-07-23,360
315,131,Toys,Parts,118,Drill,Loreal True Match Foundation,25.0,2,5,1,169,John Doe,Indonesia,4.9,90,7,12349,Delivered,2020-07-21,357
316,125,Home Improvement,Board Games,104,Coffee Maker,1 Carat Diamond Necklace,100.0,2,5,1,157,Sophia Doe,Mexico,4.9,80,14,12356,Returned,2020-07-22,346
317,140,Jewelry,Office Supplies,113,Printer,50 inch LED 4K Ultra HD TV,25.0,2,8,3,176,Emily Doe,Australia,4.9,80,11,12350,Shipped,2020-07-20,355
318,132,Outdoors,Tools,109,Diamond Necklace,Cuisinart Belgian Waffle Maker,799.0,2,10,1,168,David Doe,Mexico,4.9,85,6,12360,Delivered,2020-07-20,356
319,123,Toys,Small Appliances,113,Printer,Michelin Primacy Tires,35.0,1,10,2,173,Sophia Doe,Israel,4.9,95,19,12345,Delivered,2020-07-23,353
320,134,Appliances,Camping,110,Spiderman,Coleman 4 Person Tent,5.99,3,10,3,172,Tom Doe,China,4.9,80,20,12355,Shipped,2020-07-20,358
321,127,Toys,Televisions,110,Drill,Barbie Dreamhouse Playset,5.99,2,6,2,175,Noah Doe,Canada,4.9,90,20,12346,Shipped,2020-07-22,362
322,125,Toys,Tools,116,Foundation,Michelin Primacy Tires,80.0,1,6,3,162,Sophia Doe,South Africa,4.9,95,4,12349,Returned,2020-07-22,352
323,134,Electronics,Running Shoes,113,Diamond Necklace,Harry Potter and the Sorcerer's Stone,150.0,1,5,2,164,John Doe,India,4.9,90,20,12350,Cancelled,2020-07-20,361
