CustomerID,City,StateProvinceName,CountryRegionName,PostalCode,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
75204,Melbourne,Victoria,Australia,3000,10/20/1977,High School,Manual,M,S,0,2,0,0,25274
99987,Geelong,Victoria,Australia,3220,9/23/1979,High School,Manual,F,S,0,0,1,1,13853
95763,Findon,South Australia,Australia,5023,6/9/1979,High School,Manual,F,S,0,0,1,1,19497
93954,Seaford,Victoria,Australia,3198,10/25/1979,Bachelors ,Clerical,F,M,1,0,0,0,22319
93304,North Sydney,New South Wales,Australia,2055,2/22/1979,Bachelors ,Clerical,M,M,1,0,0,0,41970
85009,Rockhampton,Queensland,Australia,4700,11/25/1978,High School,Manual,M,S,0,0,1,1,27256
82024,Findon,South Australia,Australia,5023,8/4/1978,Bachelors ,Clerical,F,M,0,0,0,0,29302
54817,Rockhampton,Queensland,Australia,4700,5/27/1978,Bachelors ,Clerical,F,M,1,0,0,0,26344
60406,High Wycombe,England,United Kingdom,HP10 9QY,5/9/1943,Bachelors ,Clerical,M,M,1,0,0,1,47277
86928,Liverpool,England,United Kingdom,L4 4HB,6/10/1943,Graduate Degree,Clerical,M,S,1,0,0,1,65086
50510,Metz,Moselle,France,57000,5/22/1960,High School,Manual,F,S,0,1,1,1,28411
64453,Boulogne-Billancourt,Hauts de Seine,France,92100,11/18/1959,High School,Manual,M,M,1,1,1,1,16401
88245,Saarlouis,Saarland,Germany,66740,3/2/1959,Partial College,Manual,M,S,1,1,0,2,30357
70892,London,England,United Kingdom,SW1P 2NU,8/22/1959,Partial College,Manual,F,M,1,1,0,2,11073
64135,Roubaix,Nord,France,59100,1/19/1958,Partial College,Manual,M,M,1,1,0,2,18715
50147,Roissy en Brie,Seine et Marne,France,77680,8/28/1960,Graduate Degree,Clerical,F,M,1,0,0,3,59143
64097,York,England,United Kingdom,YO15,8/11/1960,Bachelors ,Clerical,M,S,1,0,0,3,55029
74976,Darmstadt,Hessen,Germany,64283,11/5/1960,Bachelors ,Clerical,F,M,1,0,0,3,42241
89107,Gateshead,England,United Kingdom,GA10,6/2/1959,Graduate Degree,Clerical,F,S,1,0,0,3,69335
69320,York,England,United Kingdom,YO15,7/24/1959,Graduate Degree,Clerical,M,M,1,0,0,3,76084
62391,Salzgitter,Hessen,Germany,38231,12/27/1970,High School,Manual,F,S,1,0,2,2,20896
98134,Frankfurt,Hessen,Germany,60323,2/7/1970,High School,Manual,M,S,1,0,2,2,19837
56395,Saint Ouen,Loir et Cher,France,41100,1/17/1969,High School,Manual,M,S,1,0,2,2,18666
92678,Newcastle upon Tyne,England,United Kingdom,NT20,9/9/1969,Bachelors ,Clerical,M,S,1,0,0,0,66885
58449,Paris,Seine (Paris),France,75016,8/4/1969,Bachelors ,Clerical,F,S,1,0,0,1,58624
88181,London,England,United Kingdom,SW8 1XD,4/19/1969,Graduate Degree,Clerical,M,S,1,0,0,0,74702
98963,Paris,Seine (Paris),France,75019,8/26/1969,Graduate Degree,Clerical,F,M,1,0,0,0,65127
54688,Orleans,Loiret,France,45000,11/20/1969,Graduate Degree,Clerical,F,M,1,0,0,0,65243
92452,Saint Ouen,Charente-Maritime,France,17490,1/9/1969,Graduate Degree,Clerical,F,S,1,0,0,0,52357
66617,Kassel,Hessen,Germany,34117,1/1/1952,Partial College,Manual,F,S,0,2,0,3,17764
70812,Bonn,Hamburg,Germany,53131,2/17/1952,Partial College,Manual,F,S,0,2,0,3,23009
89741,Paris,Seine (Paris),France,75010,7/3/1952,Partial College,Manual,F,M,1,1,0,2,32283
57543,Münster,Saarland,Germany,48001,4/2/1952,Partial College,Manual,M,M,1,1,0,2,46377
65229,London,England,United Kingdom,W1Y 3RA,5/14/1953,High School,Manual,M,M,0,2,1,2,25070
84469,Saint Germain en Laye,Yveline,France,78100,3/5/1968,High School,Manual,F,S,1,1,2,2,24171
66128,Paris,Seine (Paris),France,75013,8/25/1968,Partial College,Manual,M,M,1,0,1,1,19553
62159,Ingolstadt,Bayern,Germany,85049,2/12/1954,Partial College,Professional,M,M,0,1,2,3,118844
85269,Ingolstadt,Bayern,Germany,85049,4/9/1954,Partial College,Professional,F,S,1,1,2,4,97749
57390,Gateshead,England,United Kingdom,GA10,4/15/1954,Partial College,Professional,F,M,0,1,2,4,106318
61254,Kirkby,England,United Kingdom,KB9,3/18/1954,Partial College,Professional,M,S,1,1,2,4,122977
72404,Darmstadt,Hessen,Germany,64283,6/5/1944,Partial College,Professional,M,S,0,2,0,5,133666
55077,Croix,Nord,France,59170,3/19/1945,Partial High School,Skilled Manual,F,M,1,4,1,3,68671
87220,Pantin,Seine Saint Denis,France,93500,2/26/1945,High School,Professional,F,M,1,2,1,5,66944
57748,Paderborn,Nordrhein-Westfalen,Germany,33098,2/9/1945,Partial College,Professional,M,S,0,2,0,5,124183
69918,Roubaix,Nord,France,59100,7/12/1946,Bachelors ,Management,M,M,1,4,3,3,126123
96234,Offenbach,Saarland,Germany,63009,7/19/1946,Bachelors ,Management,F,M,1,4,4,4,119995
53479,Hamburg,Hamburg,Germany,20354,11/5/1954,Partial College,Professional,F,M,0,1,2,4,96153
51528,Berlin,Saarland,Germany,12311,12/7/1953,Partial College,Professional,F,M,1,2,2,4,97870
68683,Braunschweig,Nordrhein-Westfalen,Germany,38001,10/2/1953,Bachelors ,Management,M,M,1,4,4,4,167289
85926,Kiel,Saarland,Germany,24044,12/18/1953,Partial College,Professional,F,M,1,2,5,5,135157
88360,Poing,Saarland,Germany,66041,8/22/1953,Bachelors ,Management,F,S,1,2,5,5,141365
82882,Roissy en Brie,Seine et Marne,France,77680,9/11/1951,High School,Professional,F,M,1,2,2,4,110522
63834,West Sussex,England,United Kingdom,RH15 9UD,5/6/1951,Partial College,Professional,M,M,1,4,5,5,157571
98467,Kiel,Saarland,Germany,24044,3/6/1950,Partial College,Management,F,S,1,4,4,4,103125
83973,Werne,Nordrhein-Westfalen,Germany,59368,10/14/1949,High School,Management,F,M,1,4,5,5,124748
67582,Paris La Defense,Hauts de Seine,France,92081,5/17/1948,High School,Management,F,M,0,3,1,4,101472
90510,Lille,Nord,France,59000,9/27/1947,Partial High School,Skilled Manual,M,M,0,2,0,5,129124
85603,Paris,Seine (Paris),France,75002,6/12/1947,Partial High School,Skilled Manual,F,M,0,2,0,5,86128
50092,Tremblay-en-France,Seine Saint Denis,France,93290,11/14/1947,Partial High School,Skilled Manual,M,M,1,2,0,5,103335
87588,Bendigo,Victoria,Australia,3550,4/28/1976,Bachelors ,Professional,F,M,1,3,0,0,82396
60817,Silverwater,New South Wales,Australia,2264,7/21/1974,Bachelors ,Professional,F,S,0,3,0,0,93232
85297,Lane Cove,New South Wales,Australia,1597,8/12/1974,Bachelors ,Professional,F,S,0,3,0,0,75369
62987,Hervey Bay,Queensland,Australia,4655,8/16/1974,Bachelors ,Professional,F,M,1,4,0,0,84894
56735,Melbourne,Victoria,Australia,3000,4/28/1975,Bachelors ,Professional,M,S,1,3,0,0,125223
76153,Cloverdale,South Australia,Australia,6105,11/12/1975,High School,Management,M,S,1,4,5,5,168818
71241,Newcastle,New South Wales,Australia,2300,11/9/1974,Bachelors ,Professional,M,S,0,4,0,0,101221
87253,Caloundra,Queensland,Australia,4551,11/5/1973,Bachelors ,Professional,F,S,0,3,0,0,105179
51146,Hobart,Tasmania,Australia,7001,8/21/1973,Bachelors ,Professional,M,S,0,3,0,0,128332
50020,Melbourne,Victoria,Australia,3000,4/22/1974,Bachelors ,Professional,F,S,0,3,0,0,96679
74608,St. Leonards,New South Wales,Australia,2065,7/8/1974,Partial High School,Professional,M,M,1,4,5,5,148624
57561,Springwood,New South Wales,Australia,2777,4/5/1973,High School,Management,F,M,1,2,5,5,96708
65609,Port Macquarie,New South Wales,Australia,2444,10/13/1972,Bachelors ,Professional,F,S,0,3,0,0,116530
61007,Cranbourne,Victoria,Australia,3977,10/7/1972,Bachelors ,Professional,M,S,0,3,0,0,131594
81332,Lavender Bay,New South Wales,Australia,2060,3/25/1972,Bachelors ,Professional,M,S,0,3,0,0,129368
88825,Matraville,New South Wales,Australia,2036,1/19/1972,High School,Management,F,M,1,4,5,5,130446
75961,Cloverdale,South Australia,Australia,6105,3/12/1972,High School,Management,F,M,0,4,5,5,128326
75937,South Melbourne,Victoria,Australia,3205,11/16/1971,Bachelors ,Professional,M,M,1,4,0,0,130431
94328,Gold Coast,Queensland,Australia,4217,2/19/1971,Bachelors ,Professional,M,M,0,4,0,0,121455
99215,St. Leonards,New South Wales,Australia,2065,10/7/1969,Graduate Degree,Management,M,M,1,4,5,5,184160
61822,York,England,United Kingdom,Y03 4TN,4/16/1973,Partial High School,Manual,M,S,0,2,0,0,16778
89492,Chatou,Yveline,France,78400,9/25/1973,Partial College,Clerical,F,S,1,1,0,0,55730
78887,Hawthorne,Queensland,Australia,4171,4/3/1963,Bachelors ,Professional,M,S,1,2,2,3,95063
81891,Drancy,Seine Saint Denis,France,93700,8/2/1980,Partial High School,Manual,F,S,0,2,0,0,20203
78924,Peterborough,England,United Kingdom,PB12,2/22/1980,Partial High School,Manual,M,S,1,2,0,0,19807
53616,London,England,United Kingdom,SW8 1XD,10/9/1978,High School,Manual,M,S,0,1,0,0,62398
54484,Sèvres,Hauts de Seine,France,92310,2/25/1973,High School,Manual,M,S,0,1,0,0,37430
95130,Saint Ouen,Loir et Cher,France,41100,4/22/1973,Bachelors ,Skilled Manual,M,M,1,0,1,1,54411
61758,Tremblay-en-France,Seine Saint Denis,France,93290,3/11/1973,Bachelors ,Skilled Manual,F,M,1,0,1,1,50264
88991,Warrington,England,United Kingdom,WA3 7BH,7/19/1972,High School,Manual,F,S,0,1,0,0,48362
78441,Neunkirchen,Saarland,Germany,66578,3/6/1972,Partial College,Clerical,M,S,1,0,2,2,64690
66397,Esher-Molesey,England,United Kingdom,EM15,8/7/1972,Partial College,Clerical,M,M,0,0,2,2,46450
82104,Berkeley,California,United States,94704,9/11/1940,Bachelors ,Management,F,M,1,2,0,3,87033
85118,Dunkerque,Nord,France,59140,7/9/1971,Partial High School,Manual,F,S,0,2,0,0,11294
87207,London,England,United Kingdom,W1X3SE,9/21/1971,Partial High School,Manual,M,S,1,2,0,0,20671
87281,Paris La Defense,Hauts de Seine,France,92081,1/6/1971,Partial High School,Manual,M,S,0,2,0,0,19957
60016,London,England,United Kingdom,W1V 5RN,4/6/1971,Partial High School,Manual,M,M,0,2,0,0,19114
94192,Eilenburg,Brandenburg,Germany,4838,11/19/1971,High School,Manual,M,S,0,1,0,0,44555
85629,London,England,United Kingdom,W1V 5RN,12/2/1970,Partial College,Clerical,F,S,1,0,2,2,59609
89716,Bonn,Nordrhein-Westfalen,Germany,53131,9/4/1971,Partial College,Clerical,M,S,1,1,2,2,52156
99728,Newcastle upon Tyne,England,United Kingdom,NT20,11/26/1970,Partial College,Clerical,F,S,1,2,2,2,55863
88572,Cliffside,British Columbia,Canada,V8Y 1L1,1/15/1974,Partial College,Clerical,M,S,1,2,3,3,51689
89885,Concord,California,United States,94519,11/14/1974,Partial College,Clerical,M,S,1,2,3,3,54209
80682,Cliffside,British Columbia,Canada,V8Y 1L1,7/7/1975,Partial College,Clerical,F,S,1,2,3,3,38001
55584,Coronado,California,United States,92118,10/13/1930,Graduate Degree,Skilled Manual,M,M,1,0,0,1,66443
93880,Burnaby,British Columbia,Canada,V3J 6Z3,7/7/1966,Graduate Degree,Skilled Manual,F,S,1,0,0,0,78323
56716,Port Hammond,British Columbia,Canada,V6B 3P7,5/17/1966,Graduate Degree,Skilled Manual,M,S,0,0,0,0,97574
91666,Victoria,British Columbia,Canada,V8V,11/20/1966,Graduate Degree,Skilled Manual,F,S,1,0,0,0,88622
86361,Lynnwood,Washington,United States,98036,7/7/1966,Graduate Degree,Skilled Manual,F,S,1,0,0,0,79075
56363,Novato,California,United States,94947,7/26/1953,Bachelors ,Skilled Manual,F,M,1,1,0,1,50793
72840,N. Vancouver,British Columbia,Canada,V7L 4J4,7/13/1953,Bachelors ,Skilled Manual,M,M,1,1,0,1,64915
56790,Oak Bay,British Columbia,Canada,V8P,8/13/1954,Partial High School,Manual,F,S,1,2,0,3,22047
99466,Royal Oak,British Columbia,Canada,V8X,9/27/1954,Partial High School,Manual,F,S,0,2,0,3,11539
81659,Tacoma,Washington,United States,98403,4/20/1954,High School,Clerical,M,M,1,1,0,1,44260
77248,Redwood City,California,United States,94063,6/20/1954,Partial College,Clerical,F,M,1,1,0,1,47031
66916,Milwaukie,Oregon,United States,97222,5/10/1955,Partial College,Clerical,M,M,1,1,0,1,64655
55765,Cliffside,British Columbia,Canada,V8Y 1L1,3/17/1955,Partial College,Clerical,M,M,1,1,0,1,73345
62603,Port Hammond,British Columbia,Canada,V6B 3P7,4/11/1955,Partial College,Clerical,F,M,1,1,0,1,31056
84870,Walla Walla,Washington,United States,99362,12/9/1955,Partial College,Clerical,F,M,1,1,0,1,48439
96621,Oregon City,Oregon,United States,97045,12/23/1955,Graduate Degree,Skilled Manual,M,M,1,0,0,5,152220
56227,Torrance,California,United States,90505,1/23/1956,Partial College,Clerical,F,M,1,1,0,1,40792
51377,Lebanon,Oregon,United States,97355,1/9/1956,Partial College,Clerical,F,M,1,1,0,1,38845
57625,Westminster,British Columbia,Canada,V3L 1E7,8/6/1956,Partial College,Clerical,F,M,1,1,0,1,59253
58057,San Gabriel,California,United States,91776,6/4/1956,Partial College,Clerical,F,M,1,1,0,1,62613
74293,Glendale,California,United States,91203,8/19/1957,Partial College,Clerical,F,M,1,1,0,1,45219
82029,Portland,Oregon,United States,97205,11/16/1957,Partial College,Clerical,M,M,1,1,0,1,52570
77376,N. Vancouver,British Columbia,Canada,V7L 4J4,7/26/1957,Partial College,Clerical,M,M,1,1,0,1,57850
56747,Beverly Hills,California,United States,90210,1/7/1957,Partial College,Clerical,F,M,1,1,0,1,36573
88832,Sammamish,Washington,United States,98074,2/26/1957,Partial College,Clerical,F,M,1,1,0,1,48859
68412,Redmond,Washington,United States,98052,2/26/1957,Partial College,Clerical,F,M,1,1,0,1,35124
92086,Birmingham,Alabama,United States,35203,7/21/1957,Partial College,Clerical,F,M,1,1,0,1,42834
64245,Long Beach,California,United States,90802,11/13/1958,Graduate Degree,Skilled Manual,M,S,1,0,0,4,99505
70066,Fremont,California,United States,94536,4/17/1958,Graduate Degree,Skilled Manual,M,M,1,0,0,4,108921
58354,Palo Alto,California,United States,94303,8/28/1959,Graduate Degree,Skilled Manual,F,S,0,0,0,4,97760
93350,York,England,United Kingdom,Y03 4TN,9/10/1968,Partial College,Manual,M,S,0,0,1,1,20740
80087,Paris,Seine (Paris),France,75013,2/17/1968,Partial College,Manual,F,M,1,1,1,1,15522
82784,Darmstadt,Hessen,Germany,64283,5/7/1968,Bachelors ,Clerical,M,M,1,0,0,1,57071
81838,Paris,Seine (Paris),France,75012,3/25/1968,Bachelors ,Clerical,M,M,1,0,0,1,75949
83166,Paris,Seine (Paris),France,75013,3/8/1968,Graduate Degree,Clerical,F,M,1,0,0,0,76554
63031,Berkshire,England,United Kingdom,RG11 5TP,10/12/1968,Graduate Degree,Clerical,M,S,1,0,0,0,59117
68209,London,England,United Kingdom,W1Y 3RA,9/6/1968,Bachelors ,Clerical,F,M,1,0,0,0,50134
81377,Reading,England,United Kingdom,RG7 5H7,9/9/1967,Partial College,Manual,F,M,1,1,1,1,25627
53011,Tremblay-en-France,Seine Saint Denis,France,93290,9/28/1926,High School,Manual,F,S,1,2,0,4,15686
64523,Esher-Molesey,England,United Kingdom,EM15,7/8/1926,Bachelors ,Clerical,F,M,1,0,0,1,55981
67346,Warrington,England,United Kingdom,WA1,5/14/1967,Partial College,Manual,M,M,1,1,1,1,31550
95679,München,Nordrhein-Westfalen,Germany,80074,7/24/1966,Partial High School,Manual,F,S,1,2,5,5,23103
73046,Leipzig,Nordrhein-Westfalen,Germany,4139,4/19/1966,High School,Manual,M,M,1,1,1,1,21101
91564,Frankfurt am Main,Hamburg,Germany,60355,7/12/1966,High School,Manual,M,S,0,2,1,1,24346
81849,Berks,England,United Kingdom,SL4 1RH,7/2/1966,High School,Manual,M,S,1,0,2,2,24241
75501,Cergy,Val d'Oise,France,95000,9/2/1967,Bachelors ,Clerical,F,M,1,0,0,0,37873
61887,Berlin,Saarland,Germany,14197,9/23/1967,Bachelors ,Clerical,F,M,1,0,0,0,54988
88690,Cheltenham,England,United Kingdom,GL50,10/23/1966,High School,Manual,F,S,1,0,2,2,17767
84148,Orleans,Loiret,France,45000,5/18/1966,Bachelors ,Skilled Manual,M,M,1,2,1,1,46864
55054,Woolston,England,United Kingdom,WA1 4SY,11/15/1965,High School,Manual,F,S,1,1,2,2,22622
89647,West Sussex,England,United Kingdom,RH15 9UD,7/17/1965,High School,Manual,F,S,1,1,2,2,14641
76156,Leeds,England,United Kingdom,LE18,4/21/1965,High School,Manual,M,S,1,2,2,2,19664
64090,Paris,Seine (Paris),France,75005,10/22/1965,Bachelors ,Skilled Manual,F,M,1,2,1,1,59515
57561,Pantin,Seine Saint Denis,France,93500,11/8/1964,Partial High School,Manual,F,S,1,2,2,3,21200
53399,Warrington,England,United Kingdom,WA3 7BH,8/20/1964,High School,Manual,M,S,1,1,3,3,22376
94020,Paris,Seine (Paris),France,75003,9/4/1966,Bachelors ,Professional,F,M,1,0,0,0,66945
88195,Pantin,Seine Saint Denis,France,93500,4/13/1963,Partial College,Clerical,F,S,1,0,2,2,46702
55355,Neunkirchen,Saarland,Germany,66578,11/22/1965,Bachelors ,Skilled Manual,M,M,1,0,0,1,57879
66256,Billericay,England,United Kingdom,CM11,3/8/1965,Bachelors ,Skilled Manual,F,M,1,0,0,1,58426
66059,York,England,United Kingdom,Y03 4TN,12/15/1965,Bachelors ,Skilled Manual,M,M,1,0,0,1,60618
89401,London,England,United Kingdom,W1Y 3RA,5/4/1964,Bachelors ,Skilled Manual,F,M,1,0,0,1,51392
98635,Drancy,Seine Saint Denis,France,93700,10/18/1963,Partial College,Clerical,F,S,1,2,2,2,49737
55537,Versailles,Yveline,France,78000,5/16/1963,Partial College,Clerical,F,S,1,0,3,3,52713
99090,Paris,Seine (Paris),France,75009,9/4/1978,High School,Manual,M,S,0,1,0,0,12608
96119,Runcorn,England,United Kingdom,TY31,9/3/1963,Bachelors ,Skilled Manual,M,M,1,0,0,1,53454
94833,Saarbrücken,Saarland,Germany,66001,7/2/1978,Partial College,Clerical,F,S,1,3,3,3,41092
52031,Les Ulis,Essonne,France,91940,9/16/1977,High School,Manual,F,S,0,1,0,0,15813
51544,Salzgitter,Hessen,Germany,38231,4/13/1977,Partial College,Clerical,M,S,0,1,0,0,48168
96316,London,England,United Kingdom,C2H 7AU,2/6/1977,Partial College,Clerical,M,S,0,1,0,0,58729
80400,Stuttgart,Saarland,Germany,70452,11/20/1976,High School,Manual,F,S,0,1,0,0,16476
66807,Paris La Defense,Hauts de Seine,France,92081,3/4/1976,High School,Manual,M,S,0,1,0,0,20019
92771,York,England,United Kingdom,Y024 1GF,6/26/1976,Partial College,Clerical,M,S,0,1,0,0,50855
99274,Stoke-on-Trent,England,United Kingdom,AS23,4/23/1975,Partial College,Clerical,M,S,0,1,0,0,57127
55188,Orleans,Loiret,France,45000,2/27/1974,Partial High School,Manual,M,M,0,1,0,0,17865
56046,Leipzig,Nordrhein-Westfalen,Germany,4139,11/3/1975,Partial College,Clerical,F,S,0,1,0,0,38370
57080,Offenbach,Saarland,Germany,63009,8/17/1975,Partial College,Clerical,F,S,0,1,0,0,29469
53567,Milton Keynes,England,United Kingdom,MK8 8ZD,3/9/1975,Bachelors ,Skilled Manual,F,M,1,0,1,1,55282
73006,Grossmont,California,United States,91941,4/4/1959,Graduate Degree,Skilled Manual,M,S,0,0,0,4,102769
66534,Cliffside,British Columbia,Canada,V8Y 1L1,4/24/1959,Graduate Degree,Skilled Manual,M,M,1,0,0,4,104694
71766,Victoria,British Columbia,Canada,V8V,5/1/1973,Graduate Degree,Skilled Manual,F,S,1,0,0,0,53543
92931,Bellingham,Washington,United States,98225,4/20/1973,Graduate Degree,Skilled Manual,F,S,1,0,0,0,64308
93534,Bremerton,Washington,United States,98312,2/19/1973,Graduate Degree,Skilled Manual,F,S,0,0,0,0,56540
72372,Kirkland,Washington,United States,98033,12/17/1973,Graduate Degree,Skilled Manual,M,M,1,0,0,0,81306
80475,Mill Valley,California,United States,94941,3/23/1973,Graduate Degree,Skilled Manual,M,S,1,0,0,1,84705
88613,Spring Valley,California,United States,91977,2/27/1973,Graduate Degree,Skilled Manual,M,M,1,0,0,1,93201
84870,Bellflower,California,United States,90706,5/17/1972,Graduate Degree,Skilled Manual,F,S,1,0,0,1,56071
